Departamento,Mes,Monto
MADRE DE DIOS,8,29345166.9
MADRE DE DIOS,9,30329706.819999997
MADRE DE DIOS,10,29728426.86
MADRE DE DIOS,11,31966630.86
MADRE DE DIOS,12,79057470.87
MOQUEGUA,1,28405719.6
MOQUEGUA,2,44851156.97
MOQUEGUA,3,63453379.660000004
MOQUEGUA,4,69509152.78
MOQUEGUA,5,68959433.56
MOQUEGUA,6,68345981.72000001
MOQUEGUA,7,101866189.74999999
MOQUEGUA,8,87724808.55
MOQUEGUA,9,78969712.5
MOQUEGUA,10,81021313.83
MOQUEGUA,11,96101666.74000001
MOQUEGUA,12,189399766.28
PASCO,1,41429657.81
PASCO,2,46349294.08
PASCO,3,151976164.86999997
PASCO,4,-28768083.68
PASCO,5,57652522.129999995
PASCO,6,47158277.78999999
PASCO,7,63307076.36
PASCO,8,55046453.84
PASCO,9,69722000.39
PASCO,10,72869550.45
PASCO,11,64481867.78999999
PASCO,12,160962512.31
PIURA,1,161537994.59
PIURA,2,198814699.72
PIURA,3,258900751.93
PIURA,4,241338110.07
PIURA,5,236247159.54
PIURA,6,237650503.26
PIURA,7,285077348.21
PIURA,8,296808421.44
PIURA,9,255520361.85
PIURA,10,269202031.74
PIURA,11,264314933.69
PIURA,12,506776544.7
PROVINCIA CONSTITUCIONAL DEL CALLAO,1,199411363.0
PROVINCIA CONSTITUCIONAL DEL CALLAO,2,216060226.5
PROVINCIA CONSTITUCIONAL DEL CALLAO,3,261713697.51999998
PROVINCIA CONSTITUCIONAL DEL CALLAO,4,316334722.63
PROVINCIA CONSTITUCIONAL DEL CALLAO,5,291281414.58000004
PROVINCIA CONSTITUCIONAL DEL CALLAO,6,287360071.99
PROVINCIA CONSTITUCIONAL DEL CALLAO,7,553166908.61
PROVINCIA CONSTITUCIONAL DEL CALLAO,8,351227883.98
PROVINCIA CONSTITUCIONAL DEL CALLAO,9,279125813.31
PROVINCIA CONSTITUCIONAL DEL CALLAO,10,366535199.09
PROVINCIA CONSTITUCIONAL DEL CALLAO,11,292639220.35
PROVINCIA CONSTITUCIONAL DEL CALLAO,12,790550962.81
PUNO,1,112965715.38000001
PUNO,2,151210798.89
PUNO,3,160547086.51000002
PUNO,4,174898108.27
PUNO,5,226274989.05999997
PUNO,6,178722498.95999998
PUNO,7,261390593.20999998
PUNO,8,200316633.26
PUNO,9,203653891.45
PUNO,10,241684499.05
PUNO,11,217728894.45000002
PUNO,12,509124446.92
SAN MARTIN,1,120752475.92
SAN MARTIN,2,107049274.64
SAN MARTIN,3,109553663.99000001
SAN MARTIN,4,106777736.06
SAN MARTIN,5,113254308.43
SAN MARTIN,6,180202429.24
SAN MARTIN,7,155031890.8
SAN MARTIN,8,115234110.89999999
SAN MARTIN,9,139764827.69
SAN MARTIN,10,125481484.08999999
SAN MARTIN,11,166079857.85000002
SAN MARTIN,12,338923449.8
TACNA,1,52746277.400000006
TACNA,2,62649614.449999996
TACNA,3,71482902.12
TACNA,4,78886185.14999999
TACNA,5,81038610.61
TACNA,6,76959093.36
TACNA,7,98563164.96
TACNA,8,104219991.71
TACNA,9,86056924.4
TACNA,10,91067466.10000001
TACNA,11,103638607.88
TACNA,12,163506237.95
TUMBES,1,66320042.53
TUMBES,2,67729693.04
TUMBES,3,60875693.089999996
TUMBES,4,52099941.46000001
TUMBES,5,48207148.62
TUMBES,6,43665568.400000006
TUMBES,7,63679162.24
TUMBES,8,70859589.44
TUMBES,9,57972514.32
TUMBES,10,70298816.17999999
TUMBES,11,71049110.64
TUMBES,12,119366304.65
UCAYALI,1,47811201.54
UCAYALI,2,53527282.190000005
UCAYALI,3,78623394.47999999
UCAYALI,4,81211704.03999999
UCAYALI,5,90719748.19
UCAYALI,6,80873211.03
UCAYALI,7,119616947.39999999
UCAYALI,8,99098520.94000001
UCAYALI,9,85044320.63
UCAYALI,10,118170578.86
UCAYALI,11,80256345.5
UCAYALI,12,171381237.85
