Departamento,Mes,Monto
ICA,2,123764594.07
ICA,3,137851305.6
ICA,4,153170478.26000002
ICA,5,137032233.12
ICA,6,179013832.12
ICA,7,153097718.9
ICA,8,137326977.56
ICA,9,143459143.28
ICA,10,164160619.79999998
ICA,11,172575350.17
ICA,12,241814808.19
JUNIN,1,157538568.52
JUNIN,2,169636089.17000002
JUNIN,3,204744916.75
JUNIN,4,236785494.26
JUNIN,5,212173452.53
JUNIN,6,229594839.74
JUNIN,7,285895074.29
JUNIN,8,263640450.79999998
JUNIN,9,264413713.48
JUNIN,10,274456789.58
JUNIN,11,273427641.7
JUNIN,12,430171093.3000001
LA LIBERTAD,1,167012767.92000002
LA LIBERTAD,2,257965993.02
LA LIBERTAD,3,274323796.47
LA LIBERTAD,4,330514491.97
LA LIBERTAD,5,299849385.28
LA LIBERTAD,6,350964636.52
LA LIBERTAD,7,336919923.32000005
LA LIBERTAD,8,312463113.76
LA LIBERTAD,9,351919523.53000003
LA LIBERTAD,10,311896193.39
LA LIBERTAD,11,338747285.32
LA LIBERTAD,12,595453546.45
LAMBAYEQUE,1,115599120.59
LAMBAYEQUE,2,143475195.05
LAMBAYEQUE,3,177794583.09
LAMBAYEQUE,4,180138768.4
LAMBAYEQUE,5,175317994.60999998
LAMBAYEQUE,6,210512588.42
LAMBAYEQUE,7,196306793.34
LAMBAYEQUE,8,165667234.67000002
LAMBAYEQUE,9,186208639.44
LAMBAYEQUE,10,178646346.66
LAMBAYEQUE,11,183004959.71
LAMBAYEQUE,12,376888036.78000003
LIMA,1,6238221590.219999
LIMA,2,9661900822.810001
LIMA,3,6704704004.15
LIMA,4,6788760335.089999
LIMA,5,7601900642.0
LIMA,6,7254500467.56
LIMA,7,9180290265.9
LIMA,8,10650676203.03
LIMA,9,6760139854.78
LIMA,10,8717247388.07
LIMA,11,8408638388.37
LIMA,12,13380830827.03
LORETO,1,160791165.48999998
LORETO,2,172747656.69
LORETO,3,210239439.06
LORETO,4,298575268.13
LORETO,5,181068400.75
LORETO,6,237788769.23
LORETO,7,228224652.45
LORETO,8,225740172.85
LORETO,9,236907832.29
LORETO,10,215746656.76999998
LORETO,11,225749797.51000002
LORETO,12,356653124.88
MADRE DE DIOS,1,26271758.8
MADRE DE DIOS,2,27344728.800000004
MADRE DE DIOS,3,31214389.759999998
MADRE DE DIOS,4,37524414.79
MADRE DE DIOS,5,38941184.06
MADRE DE DIOS,6,43086460.35
MADRE DE DIOS,7,62542174.98
MADRE DE DIOS,8,33943118.29
MADRE DE DIOS,9,50946784.65
MADRE DE DIOS,10,52109638.34
MADRE DE DIOS,11,50286586.730000004
MADRE DE DIOS,12,99207801.33999999
MOQUEGUA,1,27487343.020000003
MOQUEGUA,2,35637780.769999996
MOQUEGUA,3,58311970.23
MOQUEGUA,4,61006903.66
MOQUEGUA,5,66536420.07999999
MOQUEGUA,6,81838922.76
MOQUEGUA,7,73111041.15
MOQUEGUA,8,93272155.17
MOQUEGUA,9,77778944.88
MOQUEGUA,10,83868216.64999999
MOQUEGUA,11,87290103.37
MOQUEGUA,12,179088657.02
PASCO,1,31086299.2
PASCO,2,54473000.29000001
PASCO,3,51939145.81
PASCO,4,64729937.79000001
PASCO,5,78662821.81
PASCO,6,106151825.78
PASCO,7,90942610.07000001
PASCO,8,75635306.44000001
PASCO,9,87306920.38000001
PASCO,10,81413969.49
PASCO,11,125122554.05
PASCO,12,205729252.18
PIURA,1,168908272.81
PIURA,2,269186119.92
PIURA,3,299895630.07
PIURA,4,339934621.23
PIURA,5,350259135.99
PIURA,6,369792380.28000003
PIURA,7,342124482.52
PIURA,8,313699878.14
PIURA,9,382842406.91
PIURA,10,366034695.42
PIURA,11,374655553.96
PIURA,12,650351228.0300001
PROVINCIA CONSTITUCIONAL DEL CALLAO,1,202948015.43
PROVINCIA CONSTITUCIONAL DEL CALLAO,2,271605633.5
PROVINCIA CONSTITUCIONAL DEL CALLAO,3,289634826.4
PROVINCIA CONSTITUCIONAL DEL CALLAO,4,279569239.67
PROVINCIA CONSTITUCIONAL DEL CALLAO,5,312888178.01
PROVINCIA CONSTITUCIONAL DEL CALLAO,6,395831202.34999996
PROVINCIA CONSTITUCIONAL DEL CALLAO,7,355424406.13
PROVINCIA CONSTITUCIONAL DEL CALLAO,8,320786895.95
PROVINCIA CONSTITUCIONAL DEL CALLAO,9,301921276.74
PROVINCIA CONSTITUCIONAL DEL CALLAO,10,330016688.55
PROVINCIA CONSTITUCIONAL DEL CALLAO,11,448281958.79999995
PROVINCIA CONSTITUCIONAL DEL CALLAO,12,681461987.65
PUNO,1,140932790.66
PUNO,2,176786290.34
PUNO,3,215931403.82999998
PUNO,4,251040433.88
PUNO,5,215092906.92000002
PUNO,6,272941428.13
PUNO,7,243011353.60999998
PUNO,8,237369530.09000003
PUNO,9,281984447.11
PUNO,10,268026773.46999997
PUNO,11,278532851.49
PUNO,12,570022743.29
SAN MARTIN,1,97427977.21
SAN MARTIN,2,118019549.26
SAN MARTIN,3,148283734.54
SAN MARTIN,4,163388661.44
SAN MARTIN,5,159282713.52
SAN MARTIN,6,203155246.41
SAN MARTIN,7,187528051.62
SAN MARTIN,8,223846145.38
SAN MARTIN,9,202765494.01
SAN MARTIN,10,199612580.51
SAN MARTIN,11,197280067.19000003
SAN MARTIN,12,386746875.88
TACNA,1,44228026.83
TACNA,2,57414779.9
TACNA,3,98608225.11
TACNA,4,77980854.31
TACNA,5,80751373.05999999
TACNA,6,106271498.82000001
TACNA,7,81269366.33999999
TACNA,8,83964931.74000001
TACNA,9,102083261.11
TACNA,10,91580982.68
TACNA,11,99879690.12
TACNA,12,221150369.94
TUMBES,1,35965347.55
TUMBES,2,46706717.019999996
TUMBES,3,52800557.70999999
TUMBES,4,61473823.08
TUMBES,5,59418129.45
TUMBES,6,61062766.51
TUMBES,7,57434453.16
TUMBES,8,51277192.71
TUMBES,9,59193182.03
TUMBES,10,63634008.32
TUMBES,11,59374813.97
TUMBES,12,126386614.77
UCAYALI,1,154769786.54000002
UCAYALI,2,100685777.85
UCAYALI,3,106010873.98
UCAYALI,4,109385381.97
UCAYALI,5,122262505.71000001
UCAYALI,6,158257111.25
UCAYALI,7,139267627.04000002
UCAYALI,8,171242754.08999997
UCAYALI,9,144640015.70999998
UCAYALI,10,166040904.37
UCAYALI,11,156008555.60999998
UCAYALI,12,237686744.96999997
